;0
16065;https://www.comprecar.com.br/carros-usados/americana/s10-24-mpfi-executive-4x2-cd-8v-1657863
16066;https://www.comprecar.com.br/carros-usados/boituva/sandero-10-expression-16v-4p-manual-1575741
16067;https://www.comprecar.com.br/carros-usados/boituva/zafira-20-mpfi-expression-8v-4p-automatico-1631751
16068;https://www.comprecar.com.br/carros-usados/boituva/siena-10-mpi-el-8v-4p-manual-1641016
16069;https://www.comprecar.com.br/carros-usados/boituva/gol-10-mi-8v-4p-manual-gv-1660627
16070;https://www.comprecar.com.br/carros-usados/sorocaba/sandero-16-expression-8v-1666935
16071;https://www.comprecar.com.br/carros-usados/itu/s10-24-mpfi-executive-4x2-cd-8v-1651623
16072;https://www.comprecar.com.br/carros-usados/sorocaba/hb20s-comfort-plus-16-16v-flex-aut-1660567
16073;https://www.comprecar.com.br/carros-usados/sorocaba/compass-longitude-20-4x4-dies-16v-aut-1652138
16074;https://www.comprecar.com.br/carros-usados/jundiai/tucson-20-mpfi-gls-16v-143cv-2wd-1629604
16075;https://www.comprecar.com.br/carros-usados/jundiai/hilux-30-srv-4x2-cd-16v-turbo-intercooler-1645874
16076;https://www.comprecar.com.br/carros-usados/jundiai/prisma-14-mpfi-maxx-8v-1652849
16077;https://www.comprecar.com.br/carros-usados/jundiai/s10-24-mpfi-executive-4x2-cd-8v-1663180
16078;https://www.comprecar.com.br/carros-usados/jundiai/palio-18-mpi-adventure-locker-weekend-8v-1669295
16079;https://www.comprecar.com.br/carros-usados/sorocaba/fox-16-mi-prime-8v-4p-manual-1664753
16080;https://www.comprecar.com.br/carros-usados/sorocaba/palio-10-mpi-elx-8v-4p-manual-1664767
16081;https://www.comprecar.com.br/carros-usados/sorocaba/corolla-18-xei-16v-4p-automatico-1667233
16082;https://www.comprecar.com.br/carros-usados/campinas/soul-1562873
16083;https://www.comprecar.com.br/carros-usados/campinas/palio-18-mpi-adventure-locker-weekend-16v-1588360
16084;https://www.comprecar.com.br/carros-usados/campinas/livina-18-sl-16v-1655135
16085;https://www.comprecar.com.br/carros-usados/sorocaba/captiva-24-sfi-ecotec-fwd-16v-1666990
16086;https://www.comprecar.com.br/carros-usados/campinas/c3-1662218
16087;https://www.comprecar.com.br/carros-usados/itu/fit-14-lxl-8v-1647161
16088;https://www.comprecar.com.br/carros-usados/itu/saveiro-16-c-cs-8v-1649178
16089;https://www.comprecar.com.br/carros-usados/jundiai/fiesta-16-se-sedan-16v-1667005
16090;https://www.comprecar.com.br/carros-usados/sorocaba/sportage-20-ex-4x2-16v-1664670
16091;https://www.comprecar.com.br/carros-usados/sorocaba/agile-14-mpfi-ltz-8v-1672367
16092;https://www.comprecar.com.br/carros-usados/itu/mohave-46-4x4-v8-32v-1634593
16093;https://www.comprecar.com.br/carros-usados/itu/sportage-20-16v-1663966
16094;https://www.comprecar.com.br/carros-usados/salto/120i-20-hatch-16v-1667791
16095;https://www.comprecar.com.br/carros-usados/jundiai/classic-10-mpfi-life-8v-1668195
16096;https://www.comprecar.com.br/carros-usados/campinas/siena-10-mpi-el-8v-1667211
16097;https://www.comprecar.com.br/carros-usados/sorocaba/c4-20-exclusive-16v-4p-automatico-1649811
16098;https://www.comprecar.com.br/carros-usados/sorocaba/frontier-25-xe-4x2-cd-turbo-eletronic-4p-manual-1652446
16099;https://www.comprecar.com.br/carros-usados/sorocaba/journey-27-rt-v6-24v-4p-automatico-1655634
16100;https://www.comprecar.com.br/carros-usados/jundiai/journey-27-sxt-v6-1630229
16101;https://www.comprecar.com.br/carros-usados/hortolandia/corsa-14-mpfi-maxx-sedan-8v-1639078
16102;https://www.comprecar.com.br/carros-usados/hortolandia/celta-10-mpfi-vhce-life-8v-1654166
16103;https://www.comprecar.com.br/carros-usados/sorocaba/agile-14-mpfi-ltz-8v-4p-manual-1646841
16104;https://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-easy-manual-1639164
16105;https://www.comprecar.com.br/carros-usados/sorocaba/amarok-20-highline-4x4-cd-16v-turbo-intercooler-1631167
16106;https://www.comprecar.com.br/carros-usados/sorocaba/montana-14-mpfi-conquest-cs-8v-2p-manual-1664218
16107;https://www.comprecar.com.br/carros-usados/sorocaba/207-14-x-line-8v-2p-manual-1664696
16108;https://www.comprecar.com.br/carros-usados/sorocaba/city-15-ex-16v-4p-manual-1667450
16109;https://www.comprecar.com.br/carros-usados/sorocaba/ecosport-xlt-16-8v-4p-1672095
16110;https://www.comprecar.com.br/carros-usados/votorantim/s10-24-mpfi-executive-4x2-cd-8v-1641921
16111;https://www.comprecar.com.br/carros-usados/votorantim/fox-10-mi-trend-8v-1670307
16112;https://www.comprecar.com.br/carros-usados/jundiai/meriva-14-mpfi-maxx-8v-1646494
16113;https://www.comprecar.com.br/carros-usados/valinhos/cr-v-lx-20-16v-2wd20-flexone-aut-1589393
16114;https://www.comprecar.com.br/carros-usados/valinhos/meriva-premeasytronic-18-flexpower-5p-1643139
16115;https://www.comprecar.com.br/carros-usados/valinhos/tucson-20-gl-2wd-16v-1642910
16116;https://www.comprecar.com.br/carros-usados/campinas/journey-36-rt-awd-v6-1671186
16117;https://www.comprecar.com.br/carros-usados/indaiatuba/cruze-18-lt-16v-1667061
16118;https://www.comprecar.com.br/carros-usados/jundiai/fox-10-mi-8v-1667334
16119;https://www.comprecar.com.br/carros-usados/campinas/montana-14-mpfi-conquest-cs-8v-1667081
16120;https://www.comprecar.com.br/carros-usados/sorocaba/strada-18-mpi-adventure-locker-cd-16v-flex-2p-manual-1665889
16121;https://www.comprecar.com.br/carros-usados/sorocaba/s10-24-mpfi-executive-4x2-cd-8v-flex-4p-manual-1669652
16122;https://www.comprecar.com.br/carros-usados/sorocaba/saveiro-16-cross-ce-8v-2p-manual-1617126
16123;https://www.comprecar.com.br/carros-usados/campinas/fusion-25-sel-16v-1588650
16124;https://www.comprecar.com.br/carros-usados/sorocaba/fox-1633285
16125;https://www.comprecar.com.br/carros-usados/jundiai/strada-1639339
16126;https://www.comprecar.com.br/carros-usados/jundiai/voyage-1663415
16127;https://www.comprecar.com.br/carros-usados/jundiai/grand-livina-1670507
16128;https://www.comprecar.com.br/carros-usados/sorocaba/c4-20-glx-pallas-16v-1651852
16129;https://www.comprecar.com.br/carros-usados/sorocaba/tucson-20-mpfi-gl-16v-2wd-1664357
16130;https://www.comprecar.com.br/carros-usados/sorocaba/symbol-16-privilege-16v-1665521
16131;https://www.comprecar.com.br/carros-usados/jundiai/500-sport-14-16v-100cv-dualogic-1661706
16132;https://www.comprecar.com.br/carros-usados/itu/strada-14-mpi-fire-ce-8v-1661455
16133;https://www.comprecar.com.br/carros-usados/itu/crv-20-exl-4x4-16v-1666346
16134;https://www.comprecar.com.br/carros-usados/sorocaba/crv-20-lx-4x2-16v-1660061
16135;https://www.comprecar.com.br/carros-usados/sorocaba/fox-16-mi-i-motion-8v-1663286
16136;https://www.comprecar.com.br/carros-usados/sorocaba/zafira-20-mpfi-elegance-8v-1670701
16137;https://www.comprecar.com.br/carros-usados/campinas/vectra-20-mpfi-elite-8v-1671266
16138;https://www.comprecar.com.br/carros-usados/jundiai/fox-10-mi-blackfox-8v-1593316
16139;https://www.comprecar.com.br/carros-usados/americana/montana-1647890
16140;https://www.comprecar.com.br/carros-usados/nova-odessa/crv-20-16v-4p-exl-automatico-1670482
16141;https://www.comprecar.com.br/carros-usados/campinas/c4-20-exclusive-16v-1650850
16142;https://www.comprecar.com.br/carros-usados/campinas/gol-10-mi-8v-gv-1658220
16143;https://www.comprecar.com.br/carros-usados/salto/corolla-18-xei-16v-1668070
16144;https://www.comprecar.com.br/carros-usados/indaiatuba/strada-18-mpi-adventure-cd-16v-2p-manual-1643075
16145;https://www.comprecar.com.br/carros-usados/indaiatuba/tiguan-20-tsi-16v-turbo-1668179
16146;https://www.comprecar.com.br/carros-usados/ipero/fiesta-hatch-16-mpi-class-hatch-8v-4p-manual-1642950
16147;https://www.comprecar.com.br/carros-usados/jundiai/sandero-10-expression-16v-1664968
16148;https://www.comprecar.com.br/carros-usados/jundiai/toro-18-16v-evo-freedom-1598367
16149;https://www.comprecar.com.br/carros-usados/sorocaba/fit-15-exl-16v-1656697
16150;https://www.comprecar.com.br/carros-usados/itu/fox-16-mi-plus-8v-1643441
16151;https://www.comprecar.com.br/carros-usados/itu/uno-10-mpi-mille-fire-economy-8v-1671891
16152;https://www.comprecar.com.br/carros-usados/americana/fiat-ex-15-1653195
16153;https://www.comprecar.com.br/carros-usados/americana/corolla-20-vvt-ie-altis-1663422
16154;https://www.comprecar.com.br/carros-usados/americana/meriva-14-maxx-1670849
16155;https://www.comprecar.com.br/carros-usados/sorocaba/ka-10-mpi-8v-flex-2p-manual-1670961
16156;https://www.comprecar.com.br/carros-usados/jundiai/passat-20-fsi-comfortline-16v-turbo-1622007
16157;https://www.comprecar.com.br/carros-usados/jundiai/celta-10-mpfi-vhc-life-8v-1651480
16158;https://www.comprecar.com.br/carros-usados/jundiai/city-15-lx-sedan-16v-1660549
16159;https://www.comprecar.com.br/carros-usados/hortolandia/civic-18-lxs-16v-1609540
16160;https://www.comprecar.com.br/carros-usados/campinas/journey-36-rt-awd-v6-1671186
16161;https://www.comprecar.com.br/carros-usados/sorocaba/ix35-gls-20-16v-2wd-flex-aut-1637468
16162;https://www.comprecar.com.br/carros-usados/hortolandia/classic-10-mpfi-life-8v-1669667
16163;https://www.comprecar.com.br/carros-usados/itu/saveiro-16-c-cs-8v-1671781
16164;https://www.comprecar.com.br/carros-usados/boituva/sandero-10-12v-sce-expression-1618061
16165;https://www.comprecar.com.br/carros-usados/boituva/fox-10-mi-8v-1669202
16166;https://www.comprecar.com.br/carros-usados/sorocaba/s10-24-mpfi-executive-4x2-cd-8v-flex-4p-manual-1625361
16167;https://www.comprecar.com.br/carros-usados/sorocaba/corsa-14-mpfi-maxx-sedan-8v-flex-4p-manual-1625366
16168;https://www.comprecar.com.br/carros-usados/sorocaba/civic-18-lxs-16v-flex-4p-manual-1625400
16169;https://www.comprecar.com.br/carros-usados/sorocaba/montana-14-mpfi-combo-furgao-8v-econo-flex-2p-ma-1629094
16170;https://www.comprecar.com.br/carros-usados/sorocaba/hilux-30-srv-4x4-cd-16v-turbo-intercooler-diesel-1641518
16171;https://www.comprecar.com.br/carros-usados/jundiai/idea-18-mpi-adventure-8v-1618304
16172;https://www.comprecar.com.br/carros-usados/jundiai/hilux-27-sr-4x2-cd-16v-1662263
16173;https://www.comprecar.com.br/carros-usados/jundiai/tucson-20-mpfi-gls-16v-143cv-2wd-1662265
16174;https://www.comprecar.com.br/carros-usados/campinas/polo-16-mi-8v-1632515
16175;https://www.comprecar.com.br/carros-usados/campinas/palio-14-mpi-elx-8v-1659717
16176;https://www.comprecar.com.br/carros-usados/campinas/c4-16-glx-16v-1659719
16177;https://www.comprecar.com.br/carros-usados/campinas/fit-14-lx-16v-1668634
16178;https://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-8v-1644473
16179;https://www.comprecar.com.br/carros-usados/sorocaba/gol-16-mi-8v-gv-1668921
16180;https://www.comprecar.com.br/carros-usados/sorocaba/vectra-20-mpfi-cd-8v-1671767
16181;https://www.comprecar.com.br/carros-usados/campinas/fit-15-ex-16v-1647477
16182;https://www.comprecar.com.br/carros-usados/campinas/c4-glx-20-flex-5p-aut-completo-couro-1652709
16183;https://www.comprecar.com.br/carros-usados/campo-limpo-paulista/sandero-16-16v-sce-stepway-1593263
16184;https://www.comprecar.com.br/carros-usados/sumare/strada-14-1640939
16185;https://www.comprecar.com.br/carros-usados/jundiai/i30-20-mpfi-gls-16v-1648043
16186;https://www.comprecar.com.br/carros-usados/jundiai/s10-24-advantage-4x2-cd-8v-1642623
16187;https://www.comprecar.com.br/carros-usados/sorocaba/fiesta-10-mpi-class-8v-1623966
16188;https://www.comprecar.com.br/carros-usados/campinas/hilux-sw4-30-srv-4x4-16v-turbo-intercooler-1656810
16189;https://www.comprecar.com.br/carros-usados/campinas/a4-20-tfsi-16v-183cv-gasolina-4p-multitronic-1660401
16190;https://www.comprecar.com.br/carros-usados/campinas/c4-picasso-20-16v-gasolina-4p-automatico-1663732
16191;https://www.comprecar.com.br/carros-usados/campinas/ecosport-16-xlt-8v-flex-4p-manual-1671099
16192;https://www.comprecar.com.br/carros-usados/sorocaba/saveiro-16-mi-city-cs-8v-2p-manual-giv-1664294
16193;https://www.comprecar.com.br/carros-usados/sorocaba/hb20s-comfort-plus-16-16v-flex-aut-1660567
16194;https://www.comprecar.com.br/carros-usados/jundiai/city-15-lx-16v-1668348
16195;https://www.comprecar.com.br/carros-usados/campinas/punto-18-sporting-8v-1611380
16196;https://www.comprecar.com.br/carros-usados/votorantim/vectra-sedan-20-mpfi-elegance-8v-140cv-4p-manual-1669558
16197;https://www.comprecar.com.br/carros-usados/salto/passat-20-fsi-comfortline-16v-turbo-1653532
16198;https://www.comprecar.com.br/carros-usados/sorocaba/voyage-1647479
16199;https://www.comprecar.com.br/carros-usados/itupeva/c3-15-exclusive-8v-1648847
16200;https://www.comprecar.com.br/carros-usados/itupeva/l200-32-triton-4x4-cd-16v-turbo-intercooler-1668082
16201;https://www.comprecar.com.br/carros-usados/salto/siena-10-mpi-fire-8v-1666501
16202;https://www.comprecar.com.br/carros-usados/salto/montana-14-mpfi-ls-cs-8v-1668776
16203;https://www.comprecar.com.br/carros-usados/nova-odessa/f-250-39-xlt-super-duty-cabine-simples-diesel-1654469
16204;https://www.comprecar.com.br/carros-usados/sorocaba/ix35-gls-20-16v-2wd-flex-aut-1637468
16205;https://www.comprecar.com.br/carros-usados/sorocaba/s10-24-mpfi-advantage-4x2-cd-8v-4p-manual-1670266
16206;https://www.comprecar.com.br/carros-usados/nova-odessa/classic-sedan-10-4p-vhce-flex-1655517
16207;https://www.comprecar.com.br/carros-usados/sorocaba/fox-16-mi-8v-4p-manual-1622651
16208;https://www.comprecar.com.br/carros-usados/sorocaba/uno-10-mpi-mille-fire-economy-8v-4p-manual-1655752
16209;https://www.comprecar.com.br/carros-usados/sorocaba/voyage-10-mi-8v-4p-manual-1670137
16210;https://www.comprecar.com.br/carros-usados/campinas/c4-20-exclusive-16v-1669082
16211;https://www.comprecar.com.br/carros-usados/jundiai/tucson-20-mpfi-gl-16v-143cv-2wd-1668472
16212;https://www.comprecar.com.br/carros-usados/sorocaba/207-16-escapade-sw-16v-1651794
16213;https://www.comprecar.com.br/carros-usados/indaiatuba/classic-16-mpfi-life-8v-1668744
16214;https://www.comprecar.com.br/carros-usados/vinhedo/civic-18-lxs-16v-1643255
16215;https://www.comprecar.com.br/carros-usados/sorocaba/s10-24-mpfi-executive-4x2-cd-8v-4p-manual-1655999
16216;https://www.comprecar.com.br/carros-usados/jundiai/fox-10-mi-8v-1619088
16217;https://www.comprecar.com.br/carros-usados/salto/montana-14-1621212
16218;https://www.comprecar.com.br/carros-usados/salto/corolla-18-xei-16v-1643644
16219;https://www.comprecar.com.br/carros-usados/salto/corolla-18-xei-16v-1666128
16220;https://www.comprecar.com.br/carros-usados/campinas/fox-10-mi-8v-1591286
16221;https://www.comprecar.com.br/carros-usados/itu/gol-10-mi-8v-flex-2p-manual-giv-1620456
16222;https://www.comprecar.com.br/carros-usados/itu/s10-24-advantage-4x2-cd-8v-flex-4p-manual-1652875
16223;https://www.comprecar.com.br/carros-usados/itu/i30-20-mpi-16v-gasolina-4p-automatico-1670168
16224;https://www.comprecar.com.br/carros-usados/porto-feliz/fusion-25-sel-16v-1656645
16225;https://www.comprecar.com.br/carros-usados/boituva/idea-18-mpi-adventure-locker-8v-1651515
16226;https://www.comprecar.com.br/carros-usados/boituva/c3-glx-14-glx-sonora-14-flex-8v-5p-1655630
16227;https://www.comprecar.com.br/carros-usados/itu/corolla-18-xei-16v-flex-4p-automatico-1672156
16228;https://www.comprecar.com.br/carros-usados/sorocaba/fiesta-10-rocam-sedan-8v-1650464
16229;https://www.comprecar.com.br/carros-usados/sorocaba/207-14-xr-sport-8v-1667548
16230;https://www.comprecar.com.br/carros-usados/campinas/montana-14-mpfi-conquest-cs-8v-1609950
16231;https://www.comprecar.com.br/carros-usados/campinas/voyage-16-mi-trendline-8v-1655455
16232;https://www.comprecar.com.br/carros-usados/campinas/journey-27-sxt-v6-1649571
16233;https://www.comprecar.com.br/carros-usados/sorocaba/classic-10-mpfi-vhce-8v-4p-manual-1658594
16234;https://www.comprecar.com.br/carros-usados/piedade/fit-14-lxl-16v-4p-automatico-1667386
16235;https://www.comprecar.com.br/carros-usados/piedade/kombi-14-mi-std-8v-3p-manual-1667397
16236;https://www.comprecar.com.br/carros-usados/sorocaba/argo-10-firefly-drive-1620278
16237;https://www.comprecar.com.br/carros-usados/sorocaba/montana-sport-1665855
16238;https://www.comprecar.com.br/carros-usados/sumare/meriva-1586867
16239;https://www.comprecar.com.br/carros-usados/sumare/207-1652582
16240;https://www.comprecar.com.br/carros-usados/vinhedo/crv-20-lx-4x2-16v-1636487
16241;https://www.comprecar.com.br/carros-usados/vinhedo/sandero-10-expression-16v-1646467
16242;https://www.comprecar.com.br/carros-usados/campinas/i30-20-mpi-16v-1661513
16243;https://www.comprecar.com.br/carros-usados/campinas/palio-10-mpi-fire-8v-1664082
16244;https://www.comprecar.com.br/carros-usados/sorocaba/zafira-1591744
16245;https://www.comprecar.com.br/carros-usados/sorocaba/celta-life-10-1631447
16246;https://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-8v-1610925
16247;https://www.comprecar.com.br/carros-usados/vinhedo/207-16-xs-passion-16v-1647579
16248;https://www.comprecar.com.br/carros-usados/sorocaba/amarok-20-4x4-cd-16v-turbo-intercooler-4p-manual-1670185
16249;https://www.comprecar.com.br/carros-usados/campinas/journey-36-rt-awd-v6-1671186
16250;https://www.comprecar.com.br/carros-usados/campinas/azera-33-mpfi-gls-sedan-v6-24v-1666630
16251;https://www.comprecar.com.br/carros-usados/itu/118i-20-16v-4p-ue71-automatico-1667091
16252;https://www.comprecar.com.br/carros-usados/campinas/hilux-30-srv-4x4-cd-16v-turbo-1631100
16253;https://www.comprecar.com.br/carros-usados/campo-limpo-paulista/celta-10-mpfi-spirit-8v-1622512
16254;https://www.comprecar.com.br/carros-usados/guarulhos/palio-10-mpi-fire-economy-8v-1607540
16255;https://www.comprecar.com.br/carros-usados/salto/civic-18-lxs-16v-1609331
16256;https://www.comprecar.com.br/carros-usados/piracicaba/fox-10-mi-trend-8v-1648096
16257;https://www.comprecar.com.br/carros-usados/piracicaba/fit-14-lx-8v-1651708
16258;https://www.comprecar.com.br/carros-usados/piracicaba/500-14-sport-16v-1656263
16259;https://www.comprecar.com.br/carros-usados/campinas/c4-16-glx-16v-flex-4p-manual-1644713
16260;https://www.comprecar.com.br/carros-usados/campinas/azera-33-mpfi-gls-sedan-v6-24v-gasolina-4p-autom-1662861
16261;https://www.comprecar.com.br/carros-usados/sorocaba/pajero-tr4-20-4x4-16v-1623946
16262;https://www.comprecar.com.br/carros-usados/sorocaba/logan-16-dynamique-8v-1626263
16263;https://www.comprecar.com.br/carros-usados/itu/montana-14-mpfi-conquest-cs-8v-1665298
16264;https://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-8v-1668980
16265;https://www.comprecar.com.br/carros-usados/americana/soul-1660383
16266;https://www.comprecar.com.br/carros-usados/itapetininga/fox-10-mi-trend-8v-1669703
16267;https://www.comprecar.com.br/carros-usados/sorocaba/ka-10-i-8v-1645412
16268;https://www.comprecar.com.br/carros-usados/indaiatuba/astra-20-mpfi-cd-sedan-8v-1633910
16269;https://www.comprecar.com.br/carros-usados/indaiatuba/fit-14-lxl-16v-1633957
16270;https://www.comprecar.com.br/carros-usados/indaiatuba/cooper-16-s-16v-turbo-1662760
16271;https://www.comprecar.com.br/carros-usados/jundiai/z4-25-sdrive-23i-roadster-6-cilindros-24v-1647241
16272;https://www.comprecar.com.br/carros-usados/sorocaba/strada-18-mpi-adventure-locker-ce-16v-1640497
16273;https://www.comprecar.com.br/carros-usados/sumare/vectra-20-sfi-gt-x-hatch-8v-1640584
16274;https://www.comprecar.com.br/carros-usados/sumare/agile-14-mpfi-ltz-8v-1640666
16275;https://www.comprecar.com.br/carros-usados/sumare/gol-10-mi-trend-8v-1653911
16276;https://www.comprecar.com.br/carros-usados/jundiai/fusion-25-sel-16v-1640597
16277;https://www.comprecar.com.br/carros-usados/porto-feliz/l200-triton-32-hpe-4x4-cd-16v-turbo-intercooler-1641338
16278;https://www.comprecar.com.br/carros-usados/porto-feliz/fusion-25-sel-16v-1643919
16279;https://www.comprecar.com.br/carros-usados/porto-feliz/saveiro-16-8v-1660447
16280;https://www.comprecar.com.br/carros-usados/sorocaba/amarok-20-highline-4x4-cd-16v-turbo-intercooler-1631167
16281;https://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-unique-12v-1640694
16282;https://www.comprecar.com.br/carros-usados/sorocaba/classic-10-mpfi-vhc-life-8v-1668940
16283;https://www.comprecar.com.br/carros-usados/sorocaba/uno-10-evo-vivace-8v-1670147
16284;https://www.comprecar.com.br/carros-usados/americana/fox-10-mi-8v-flex-4p-manual-1670115
16285;https://www.comprecar.com.br/carros-usados/jundiai/classic-10-mpfi-vhce-8v-1664621
16286;https://www.comprecar.com.br/carros-usados/itu/pajero-sport-25-hpe-4x4-8v-turbo-intercooler-1655192
16287;https://www.comprecar.com.br/carros-usados/itu/ecosport-16-xlt-freestyle-8v-1659187
16288;https://www.comprecar.com.br/carros-usados/salto/onix-10-mpfi-joy-8v-1661674
16289;https://www.comprecar.com.br/carros-usados/sorocaba/palio-14-attractive-weekend-8v-1654490
16290;https://www.comprecar.com.br/carros-usados/jundiai/celta-10-mpfi-spirit-8v-1654508
16291;https://www.comprecar.com.br/carros-usados/jundiai/fiesta-16-rocam-sedan-8v-1661492
16292;https://www.comprecar.com.br/carros-usados/sorocaba/spin-18-ltz-8v-4p-automatico-1611047
16293;https://www.comprecar.com.br/carros-usados/sorocaba/golf-16-mi-sportline-8v-4p-manual-1666752
16294;https://www.comprecar.com.br/carros-usados/mairinque/gol-10-8v-1666344
16295;https://www.comprecar.com.br/carros-usados/campinas/strada-14-mpi-fire-flex-8v-cs-1657725
16296;https://www.comprecar.com.br/carros-usados/campinas/astra-advantage-20-mpfi-8v-flexpower-5p-1657730
16297;https://www.comprecar.com.br/carros-usados/campinas/saveiro-titan-16-mi-total-flex-2p-1657767
16298;https://www.comprecar.com.br/carros-usados/campinas/sandero-expression-hi-flex-10-16v-5p-1657768
16299;https://www.comprecar.com.br/carros-usados/piracicaba/c4-20-exclusive-pallas-16v-1669474
16300;https://www.comprecar.com.br/carros-usados/americana/tiggo-20-16v-1659961
16301;https://www.comprecar.com.br/carros-usados/americana/santa-fe-27-mpfi-gls-7-lugares-v6-24v-1659986
16302;https://www.comprecar.com.br/carros-usados/americana/saveiro-16-cs-8v-1660020
16303;https://www.comprecar.com.br/carros-usados/americana/fit-14-lx-8v-1663515
16304;https://www.comprecar.com.br/carros-usados/americana/207-14-xr-passion-8v-1671297
16305;https://www.comprecar.com.br/carros-usados/sorocaba/ranger-xlx-10a-1660569
16306;https://www.comprecar.com.br/carros-usados/sorocaba/montana-conquest-1660586
16307;https://www.comprecar.com.br/carros-usados/vinhedo/307-16-presence-pack-16v-1661868
16308;https://www.comprecar.com.br/carros-usados/sumare/strada-14-fire-endurance-cs-1665345
16309;https://www.comprecar.com.br/carros-usados/sumare/golf-16-mi-sportline-8v-1667196
16310;https://www.comprecar.com.br/carros-usados/sumare/civic-18-lxs-16v-1667523
16311;https://www.comprecar.com.br/carros-usados/americana/city-15-lx-sedan-16v-1667831
16312;https://www.comprecar.com.br/carros-usados/americana/corolla-18-gli-16v-1667867
16313;https://www.comprecar.com.br/carros-usados/americana/city-15-ex-sedan-16v-1671428
16314;https://www.comprecar.com.br/carros-usados/campinas/captiva-24-sfi-ecotec-fwd-16v-1669699
16315;https://www.comprecar.com.br/carros-usados/campinas/celta-10-mpfi-life-8v-1671634
16316;https://www.comprecar.com.br/carros-usados/campinas/207-14-xr-sw-8v-1671645
16317;https://www.comprecar.com.br/carros-usados/sorocaba/crv-20-lx-4x2-16v-1671504
16318;https://www.comprecar.com.br/carros-usados/sorocaba/vectra-sedan-20-mpfi-expression-8v-4p-manual-1670257
16319;https://www.comprecar.com.br/carros-usados/sorocaba/corolla-18-se-g-16v-1669817
16320;https://www.comprecar.com.br/carros-usados/campinas/crv-20-lx-4x2-16v-1669924
16321;https://www.comprecar.com.br/carros-usados/campinas/palio-14-mpi-fire-elx-weekend-8v-1669931
16322;https://www.comprecar.com.br/carros-usados/campinas/ranger-30-xlt-4x4-cd-16v-turbo-eletronic-1670318
16323;https://www.comprecar.com.br/carros-usados/campinas/celta-10-mpfi-8v-1670861
16324;https://www.comprecar.com.br/carros-usados/sorocaba/cruze-sedan-18-lt-16v-4p-automatico-1670223
16325;https://www.comprecar.com.br/carros-usados/sorocaba/fiesta-hatch-16-mpi-hatch-8v-4p-manual-1660252
16326;https://www.comprecar.com.br/carros-usados/jundiai/fox-10-mi-8v-1671971
16327;https://www.comprecar.com.br/carros-usados/jundiai/fox-10-mi-8v-1671981
16328;https://www.comprecar.com.br/carros-usados/campinas/crv-20-exl-4x4-16v-1672371
16329;https://www.comprecar.com.br/carros-usados/campinas/meriva-18-mpfi-premium-8v-1672497
16330;https://www.comprecar.com.br/carros-usados/jundiai/s10-24-advantage-4x2-cd-8v-1672530
16331;https://www.comprecar.com.br/carros-usados/itu/l200-25-gls-outdoor-4x2-cd-8v-turbo-intercooler-1672534
16332;https://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-8v-4p-manual-1672535
16333;https://www.comprecar.com.br/carros-usados/lencois-paulista/c-200-k-18-kompressor-classic-16v-1663071
16334;https://www.comprecar.com.br/carros-usados/sorocaba/gol-10-mi-8v-2p-manual-1672544
16335;https://www.comprecar.com.br/carros-usados/jundiai/palio-18-mpi-r-8v-1666337
16336;https://www.comprecar.com.br/carros-usados/sorocaba/s10-24-mpfi-advantage-4x2-cd-8v-4p-manual-1670266
16337;https://www.comprecar.com.br/carros-usados/indaiatuba/cruze-18-lt-16v-1667061
16338;https://www.comprecar.com.br/carros-usados/jundiai/corolla-18-xei-16v-1666309
16339;https://www.comprecar.com.br/carros-usados/salto/sportage-20-ex-4x2-16v-1560198
16340;https://www.comprecar.com.br/carros-usados/jundiai/tiguan-20-tsi-16v-200cv-tiptronic-5p-1672633
16341;https://www.comprecar.com.br/carros-usados/campinas/classic-10-mpfi-life-8v-1664480
16342;https://www.comprecar.com.br/carros-usados/cerquilho/strada-18-mpi-adventure-cd-16v-1671627
16343;https://www.comprecar.com.br/carros-usados/mairinque/santa-fe-27-mpfi-gls-7-lugares-v6-24v-1672653
16344;https://www.comprecar.com.br/carros-usados/sorocaba/corolla-18-xei-16v-1672666
16345;https://www.comprecar.com.br/carros-usados/itapetininga/vectra-sedan-20-mpfi-elegance-8v-140cv-4p-manual-1672678
16346;https://www.comprecar.com.br/carros-usados/campo-limpo-paulista/vectra-20-mpfi-gt-hatch-8v-1607456
16347;https://www.comprecar.com.br/carros-usados/jundiai/celta-10-mpfi-spirit-8v-1672689
16348;https://www.comprecar.com.br/carros-usados/valinhos/ranger-xlt-30-pse-163cv-4x4-cd-tb-dies-1672703
16349;https://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-8v-4p-manual-1672708
16350;https://www.comprecar.com.br/carros-usados/sumare/palio-1672740
16351;https://www.comprecar.com.br/carros-usados/campinas/classic-10-mpfi-8v-1664528
16352;https://www.comprecar.com.br/carros-usados/salto/saveiro-16-8v-1672797
16353;https://www.comprecar.com.br/carros-usados/varzea-paulista/civic-1672804
16354;https://www.comprecar.com.br/carros-usados/itu/fox-10-mi-8v-1667786
